X,Y,OBJECTID,SHELTER_CODE,STATUS,OS_EASTING,OS_NORTHING,CREATED_ON,STOP_STOP_ID,COUNTDOWN_SIGN,ROAD_NAME,DIRECTION,LOCALITY,TOWN,FEATURE_LOCATION,SMS_CODE,ELECTRICITY_BOARD,POST_OWNER,SHELTER_OWNER,POSTCODE,LAST_CLEANED,UPDATED_ON
548447.0000001,188776.999999158,73589,0102/0102,A,548447,188777,,19343,,WHALEBONE LANE NORTH,S/B,,DAGENHAM,"O/S 499/501, 36M N OF AND OPP PEMBERTON GARDENS.  56M S OF AND OPP GENEVA GARDENS",57414,UKPN London Hub,Transport for London,Transport for London,RM6 6SB,2024/02/07 07:07:10+00,20210817041953
527208.000000093,171417.999999547,73590,0132/5079,A,527208,171418,,11625,,ST. GEORGES HOSPITAL GROUNDS,E/B,,,"OPP STAFF CAR PARK, 75M EAST OF LANESBOROUGH WING.",57302,NO BOARD,Transport for London,Transport for London,SW17 0DF,2024/01/10 23:21:25+00,20231211092107
544494.000000188,184381.999999296,73591,0102/0333,A,544494,184382,,37514,,LONGBRIDGE ROAD,W/B,,BARKING,"CECIL AVENUE, 140M W OF; SALISBURY AVENUE, 31M W OF; O/S P/W 12-20 (THE SHEPHERDS CAFE) & UNIT 1A (DOMINOS PIZZA)",91335,UKPN London Hub,Transport for London,Transport for London,IG11 8RU,2024/01/30 03:02:56+00,20210817043052
531617.000000196,189396.999999566,73592,0114/0070,A,531617,189397,,8539,,GREEN LANES,S/B,,HARINGEY,"S OF WEST GREEN ROAD, N OF ALFOXTON AVE ON GREEN   (PT Z)",55197,UKPN London Hub,Transport for London,Transport for London,N8  0QY,2024/01/23 03:10:32+00,20210817042310
548572.000000293,179391.999999143,73593,0104/1018,A,548572,179392,,3515,,YARNTON WAY,E/B,,ABBEY WOOD,43 M E OF  &  OPP NORTHWOOD PLACE. O/S PLAYING FIELD.,74427,NO BOARD,Transport for London,Transport for London,DA184AB,2024/02/13 20:24:27+00,20210817042837
527004.000000132,182364.999999528,73594,0133/0588,A,527004,182365,,12994,,LISSON GROVE,S/B,CHURCH STREET,WESTMINSTER,"57M SOUTH OF & OPP FRAMPTON STREET; O/S SLOPE TO VERNEY HOUSE",48819,UKPN London Hub,Transport for London,Transport for London,NW8 8LA,2024/02/18 23:21:00+00,20210817043030
510698.000000077,188586.999999589,73595,0117/1040,A,510698,188587,,10869,,FIELD END ROAD,S/B,,Ruislip,"PAMELA GARDENS, 22M NORTH OF C/L. 105M SOUTH OF C/L HIGH ROAD EASTCOTE.",57293,UKPN London Hub,Council,Transport for London,HA5  2QL,2024/02/15 23:05:24+00,20210817043029
527098.000000044,176093.999999514,73596,0132/0400,A,527098,176094,,4271,,FALCON ROAD,N/B,BATTERSEA,LONDON,"COPPOCK CLOSE, 30M N OF; PATIENCE ROAD, 12M S OF & OPP.",56713,UKPN London Hub,Transport for London,Transport for London,SW11 2LS,2024/01/05 03:30:56+00,20210817042928
552420.000000218,176947.999999274,73597,0104/1077,A,552420,176948,,19522,,HAZEL ROAD,N/B,SLADE GREEN,ERITH,"SLADE GREEN RD, 42M S OF; OPP 16",73510,UKPN London Hub,Transport for London,Transport for London,DA8  2LT,2024/02/13 01:53:50+00,20210817043011
534113.000000167,179503.999999478,73598,0128/0106,A,534113,179504,,12389,,JAMAICA ROAD,E/B,SOUTHWARK,Riverside,"OPP ARNOLD ESTATE, AT MILL STREET",76646,UKPN London Hub,Transport for London,Transport for London,SE164UX,2024/01/28 22:16:02+00,20210817042715
524136.000000122,179621.999999544,73599,0120/0094,A,524136,179622,,11567,,HOLLAND ROAD,S/B,,,O/S NO.136 S OF ADDISON GARDENS,52333,UKPN London Hub,Transport for London,Transport for London,W14 8BE,2024/01/23 04:47:12+00,20210817042506
532729.000000176,175511.999999516,73600,0128/9142,A,532729,175512,,18013,,DENMARK HILL,S/B,SOUTHWARK,St.Giles,"O/S SHAFTESBURY COURT, S OF BLANCHEDOWNE",58116,UKPN London Hub,Transport for London,Transport for London,SE5 8HH,2024/01/10 20:59:27+00,20210817042659
538673.000000129,171567.999999365,73601,0123/1044,A,538673,171568,,9570,,BROMLEY ROAD,N/B,,Catford,O/S 404. S OF CHELFORD ROAD,72454,UKPN London Hub,Transport for London,Transport for London,BR1 4PL,2023/12/17 21:04:41+00,20210817042551
542303.000000287,180083.999999365,73602,0125/0296,A,542303,180084,,2761,,ALBERT ROAD,E/B,,NORTH WOOLWICH,"AT SAVILLE ROAD, 15 M WEST OF LEONARD STR (E16)",76642,UKPN London Hub,Transport for London,Transport for London,E16 2DT,2024/01/17 01:16:36+00,20220724181440
529656.00000026,168900.999999353,73603,0124/4916,A,529656,168901,,8795,,ROWAN ROAD,N/B,SW16,STREATHAM,OPP 10/12 N OF MANOR ROAD  (SW16),52161,UKPN London Hub,Transport for London,Transport for London,SW16 5JL,2023/12/13 01:15:22+00,20210817042607
538588.000000177,192853.999999287,73604,0131/4665,A,538588,192854,,9480,,LARKSHALL ROAD,S/B,CHINGFORD,,"O/S ST ANNES CHURCH, 58 M S OF HATCH LANE (E4)",56686,UKPN London Hub,Transport for London,Transport for London,E4 6UA,2024/01/09 03:02:37+00,20210817042750
534666.000000156,183672.999999496,73605,0112/1055,A,534666,183673,,11994,,SHEEP LANE,S/B,,HACKNEY,REAR OF ASHGROVE GARAGE. 36.2 S OF  &  OPP JACKMAN STREET. 21.0 N OF  &  OPP ADA STREET.,52592,UKPN London Hub,Transport for London,Transport for London,E8  4RL,2024/02/08 05:30:06+00,20210817042224
532306.00000018,190942.99999956,73606,0114/2506,A,532306,190943,,2481,,THE ROUNDWAY,N/B,,,"O/S P/W 97/99, N OF GOSPATRICK ROAD",52482,UKPN London Hub,Transport for London,Transport for London,N177HD,2024/02/01 02:30:57+00,20210817042405
517033.000000148,181654.999999516,73607,0109/1029,A,517033,181655,,1104,,CASTLEBAR HILL,W/B,,Ealing,O/S 11. 72M EAST OF EDGEHILL ROAD. 81M WEST OF THE KNOLL,76871,Southern Electric,Transport for London,Transport for London,W13 8HZ,2024/01/22 22:31:07+00,20210817042145
518067.000000179,183775.999999484,73608,0105/0062,A,518067,183776,,12352,,EALING ROAD,S/B,WEMBLEY,LONDON BOROUGH OF BRENT,"ATLIP ROAD, 31M S OF.  17.5 M N OF BRIDGE.  O/S SMALL BUSINESS UNITS.",55100,UKPN London Hub,Transport for London,Transport for London,HA0 4LW,2024/01/31 04:44:36+00,20210817042022
515970.000000074,177304.999999589,73609,0118/F0067,A,515970,177305,,7891,,GREAT WEST ROAD,,,,,,,,,,,20210817042443
533326.000000135,165128.999999483,73610,0108/3142,A,533326,165129,,8198,,PARK HILL ROAD,N/B,,Croydon,OPP P/W 45/45A. 30 M SOUTH OF CHICHESTER ROAD  (CR0),53690,UKPN London Hub,Council,Transport for London,CR05UN,2024/02/16 03:50:54+00,20210817042135
540033.000000327,183346.999999543,73611,0125/1044,A,540033,183347,,12507,,PLAISTOW ROAD,S/B,,PLAISTOW,"UPPER RD, 143M N OF;  GREENWOOD RD, 93M S OF;  33M N OF & OPP ENTRANCE TO PLAISTOW LUL STATION",77263,UKPN London Hub,Transport for London,Transport for London,E13  0DY,2024/02/02 03:57:28+00,20210817042938
532200.000000137,181115.999999519,73612,0101/2385,A,532200,181116,,9900,,NEW CHANGE,S/B,,"London, City of",O/S 1 NEW CHANGE SHOPPING CENTRE. 12 M N OF WATLING STREET. 63.4 M N OF CANNON STREET,47995,UKPN London Hub,Transport for London,Transport for London,EC4M 9AF,2024/02/13 23:06:46+00,20210817043046
506076.000000071,180432.999999611,73613,0117/0354,A,506076,180433,,11102,,WEST DRAYTON HIGH STREET,N/B,Yiewsley,West Drayton,47M S OF PT OPP FAIRFIELD ROAD. O/S 89/91.,52605,UKPN London Hub,Transport for London,Transport for London,UB4 0EW,2024/01/23 21:06:22+00,20220610110842
545533.000000107,164480.999999122,73614,0106/0015,A,545533,164481,,12650,,SEVENOAKS ROAD,N/B,,GREEN STREET GREEN,OPP ESTATE OFFICE N OF OAKLEIGH GARDENS,77467,UKPN London Hub,Transport for London,Transport for London,BR6 9LP,2024/01/23 02:14:08+00,20210817042010
532581.000000162,180137.999999481,73615,0128/0060,A,532581,180138,,15588,,SOUTHWARK STREET,W/B,SOUTHWARK,Cathedral,OPP 24 THE HOP EXCHANGE. W OF BOROUGH HIGH STREET,71890,UKPN London Hub,Transport for London,Transport for London,SE1 1RQ,2024/01/30 00:53:08+00,20210817042631
514601.000000111,171530.999999544,73616,0127/1034,A,514601,171531,,5643,,WELLINGTON ROAD,S/B,Teddington,,"O/S 16 ""FRANCIS DE SALIS""  CHURCH. LINKS VIEW ROAD, 6.1M NORTH OF & OPP. LINKS VIEW ROAD, 37M SOUTH OF PRINCES ROAD",74270,Southern Electric,Transport for London,Transport for London,TW12  1JS,2023/12/17 19:53:26+00,20221129094614
508078.000000079,173859.99999961,73617,0118/F0120,A,508078,173860,,2217,,STANWELL ROAD,,,,,,,,,,,20210817042957
546412.000000191,183096.999999307,73618,0102/0317,A,546412,183097,,2483,,BASTABLE AVENUE,E/B,,BARKING,"GLENMORE WAY, 60M EAST & OPP;  CHELMER CRESCENT, 148M WEST OF.",75263,UKPN London Hub,Transport for London,Transport for London,IG11 0LY,2024/02/19 05:20:08+00,20210817043027
525272.000000353,189474.999999696,73619,0103/5182,A,525272,189475,,11115,,NORTH CIRCULAR ROAD,E/B,,,"BEECHWOOD AVENUE, 25 M W OF. OPP BEAUFORT DRIVE.",74972,NO BOARD,Transport for London,Transport for London,N3 3BD,2023/12/19 03:00:40+00,20220816092027
528020.000000044,175196.999999509,73620,0132/3683,A,528020,175197,,9830,,CLAPHAM COMMON NORTH SIDE,W/B,BATTERSEA,LONDON,"W 0F & OPP SISTERS AVENUE.  E OF & OPP MARJORIE GROVE  OPP FLAT No.5, 110 CLAPHAM COMMON NORTH SIDE.",71431,UKPN London Hub,Transport for London,Transport for London,SW4 9SH,2024/02/16 01:42:14+00,20231013173644
543621.000000303,188622.999999414,73621,0126/0030,A,543621,188623,,8076,,CRANBROOK ROAD,S/B,,ILFORD,"OPP THE KING GEORGE V, O/S CAR PARK, S OF MARTLEY DRIVE",72559,UKPN London Hub,Transport for London,Transport for London,IG2 6LA,2024/01/25 03:45:39+00,20210817042638
535958.000000225,176220.999999519,73622,0123/1189,A,535958,176221,,15438,,PEPYS ROAD,S/B,Pepys,New Cross,"JERNINGHAM ROAD, 20 YDS S OF. O/S 133E.",56005,UKPN London Hub,Transport for London,Transport for London,SE145SF,2024/01/01 22:40:36+00,20210817042918
546733.000000209,180249.999999275,73623,0111/4493,A,546733,180250,,10611,,BENTHAM ROAD,W/B,,THAMESMEAD,"O/S FLATS, W OF SOUTHWOOD ROAD",75906,UKPN London Hub,Transport for London,Transport for London,SE28 8DG,2024/01/25 23:34:41+00,20210817042225
540023.000000179,176798.999999338,73624,0123/6500,A,540023,176799,,18563,,PRINCE OF WALES ROAD,S/B,,Blackheath,"AT SHOOTERS HILL ROAD, S OF ST GERMANS PLACE",77673,UKPN London Hub,Transport for London,Transport for London,SE3 0NH,2024/01/17 23:52:56+00,20210817042609
535764.000000185,181556.999999424,73625,0130/0484,A,535764,181557,,1706,,STEPNEY WAY,,,,,,,,,,,20210817043137
508054.00000013,188524.999999654,73626,0117/1044,A,508054,188525,,14097,,BREAKSPEAR ROAD,S/B,,Ruislip,21.7 M NORTH OF & OPP FINE BUSH LANE. 64.5 M SOUTH OF HOWLETTS LANE. 41.4 M SOUTH OF 78,48918,UKPN London Hub,Transport for London,Transport for London,HA4 7SE,2024/02/15 00:34:18+00,20210817043049
528745.000000141,180554.999999515,73627,0133/2775,A,528745,180555,,13094,,BERKELEY SQUARE,N/B,WEST END,WESTMINSTER,"O/S 44/46 ""HERON HOUSE"", S OF HILL STREET",50897,UKPN London Hub,Transport for London,Transport for London,W1X 5DB,2024/01/25 01:25:18+00,20210817042720
539191.000000355,186157.999999508,73628,0131/0265,A,539191,186158,,13758,,LEYTONSTONE HIGH ROAD,S/B,LEYTONSTONE,,15 M S OF & OPP DENMARK STREET. O/S PRIVATE FLATS. NOS. 6-26,73642,UKPN London Hub,Transport for London,Transport for London,E11 3JS,2024/01/29 01:46:12+00,20231010163147
524987.000000131,181686.999999541,73629,0133/0657,A,524987,181687,,18958,,GREAT WESTERN ROAD,S/B,WESTBOURNE,WESTMINSTER,"O/S DERRYCOMBE HOUSE, 40M S OF AND OPP TAVISTOCK ROAD  (W11)",57081,UKPN London Hub,Council,Transport for London,W9  3NW,2024/02/13 01:32:29+00,20210817043132
505233.000000113,189181.999999643,73630,0117/7698,A,505233,189182,,6407,,HARVIL ROAD,N/B,,Harefield,"PRIORY AVENUE, 29 M S OF. 245 M N OF MOORHALL ROAD.",76345,Southern Electric,Transport for London,Transport for London,UB9 6AX,2024/02/15 03:31:18+00,20210817042321
533576.000000128,182271.99999954,73631,0112/1166,A,533576,182272,,5391,,BETHNAL GREEN ROAD,W/B,,HACKNEY,"EBOR STREET, 17 M W OF & OPP.  OPP No.13.  O/S Nos. 27 (""SNOG FROZEN YOGHURT"") / 28 (DECORUM CONCEPTS"") BOXPARK.",52428,EDF London,Transport for London,Transport for London,E1,2023/12/28 20:45:59+00,20210817043158
532994.000000231,170368.999999482,73632,0108/6548,A,532994,170369,,13142,,CHEVENING ROAD,W/B,,Croydon,O/S CONSERVATORY COURT. S OF HAROLD ROAD,49826,UKPN London Hub,Council,Transport for London,SE193TD,2024/01/26 01:46:10+00,20210817042204
513693.999999997,185399.999999638,73633,0109/0255,A,513694,185400,,5993,,PETT'S HILL,S/B,,Northolt,"O/S B.P. PETROL STATION, S OF PT OPP THE HEIGHTS",48048,Southern Electric,Transport for London,Transport for London,UB5 4NW,2024/02/05 22:34:46+00,20210817042207
526126.000000073,166653.999999504,73634,0129/0038,A,526126,166654,,7119,,BISHOPSFORD ROAD,S/B,St Helier North,Morden,"O/S 331/333,N OF ST. HELIER AVENUE ROUNDABOUT",52709,UKPN London Hub,Transport for London,Transport for London,SM4 6BW,2024/01/26 03:32:12+00,20210817042753
539301.000000195,190190.999999367,73635,0131/1671,A,539301,190191,,10929,,WOODFORD NEW ROAD,N/B,WOODFORD GREEN,,"O/S WATER WORKS, S OF FOREST ROAD",72130,NO BOARD,Transport for London,Transport for London,E174AE,2024/01/30 23:35:11+00,20210817042849
533489.000000092,183890.999999657,73636,0112/2624,A,533489,183891,,11879,,KINGSLAND ROAD,S/B,,HACKNEY,"O/S 284-288 (TESCO), S OF PT OPP DOWNHAM ROAD",58051,UKPN London Hub,Transport for London,Transport for London,E8 4DF,2023/12/14 20:58:24+00,20221102123022
524623.000000133,184697.999999543,73637,0107/0325,A,524623,184698,,3164,,SHOOT-UP HILL,S/B,CRICKLEWOOD,CAMDEN,"GARLINGE ROAD, IN LINE WITH DEAD END OF.  60 M N OF MAYGROVE ROAD.",77450,UKPN London Hub,Transport for London,Transport for London,NW2 3TD,2024/01/28 23:44:20+00,20210817043135
530035.00000007,175757.999999497,73638,0122/1003,A,530035,175758,,19959,,CLAPHAM ROAD,N/B,,LAMBETH,O/S ST BEDES CHURCH FOR THE DEAF. N OF BEDFORD ROAD,51502,UKPN London Hub,Transport for London,Transport for London,SW4 7HJ,2024/02/12 20:38:06+00,20210817042603
521941.000000112,178727.999999536,73639,0113/0106,A,521941,178728,,5977,,GOLDHAWK ROAD,S/B,,HAMMERSMITH AND FULHAM,"OPP 388/386, O/S 393, S OF RAVENSCOURT GARDENS",73550,UKPN London Hub,Transport for London,Transport for London,W6  0SA,2024/02/01 02:10:58+00,20210817042348
520199.000000125,189634.999999547,73640,0105/5351,A,520199,189635,,13479,,STAG LANE,S/B,KINGSBURY,LONDON BOROUGH OF BRENT,OPP 244 S OF CARLISLE ROAD,55120,UKPN London Hub,Transport for London,Transport for London,NW9 0QN,2024/02/15 11:43:04+00,20210817042052
526529.00000004,177494.999999515,73641,0120/F0146,A,526529,177495,,12043,,KING'S ROAD,,,,,,,,,,,20210817043154
532877.000000137,184113.999999492,73642,0112/8014,A,532877,184114,,18529,,SOUTHGATE ROAD,S/B,,HACKNEY,"O/S 70; 95M N OF DOWNHAM ROAD(C/L)",54744,UKPN London Hub,Transport for London,Transport for London,N15BN,2023/12/28 20:20:25+00,20210817042221
522822.00000007,174018.999999558,73643,0132/9331,A,522822,174019,,5757,,PUTNEY HEATH,E/B,PUTNEY,LONDON,"O/S SCLATTER CLOSE ESTATE (NOS 1-34), E OF DOVER PARK DR",75652,UKPN London Hub,Transport for London,Transport for London,SW15 5BB,2024/02/18 21:32:49+00,20210817042827
525272.000000127,179420.999999537,73644,0120/0043,A,525272,179421,,18549,,KENSINGTON HIGH STREET,E/B,,,"41.6M W OF & OPP ALLEN STREET (C/L); 70M E OF PHILLMORE GARDENS (C/L); O/S 188 & STAFFORD COURT",74209,UKPN London Hub,Council,Transport for London,W8  7RG,2024/01/26 01:29:22+00,20210817042510
511746.000000047,179019.9999996,73645,0109/0101,A,511746,179020,,8647,,WESTERN ROAD,E/B,,Southall,O/S 166-168 E OF DERLEY ROAD,53910,Southern Electric,Transport for London,Transport for London,UB2 5ED,2024/01/26 21:03:18+00,20230816110659
538799.000000225,188653.999999399,73646,0131/1954,A,538799,188654,,8625,,PRIVATE ROAD IN WHIPPS CROSS HOSPITAL GROUNDS,E/B,,,25 M SOUTH OF ENTRANCE TO GATE HOUSE 10 M E OF MORTUARY OPP MAIN ENTRANCE TO HOSPITAL,58819,NO BOARD,Transport for London,Transport for London,E11 1NT,2024/01/31 23:14:35+00,20210817042153
550473.000000177,183303.999999258,73647,0116/9525,A,550473,183304,,4306,,LOWER MARDYKE AVENUE,S/B,,RAINHAM,"LOWEN ROAD, 71M S OF.  OPP 53. O/S ABBS CROSS DAY NURSERY MARDYKE",76755,UKPN London Hub,Transport for London,Transport for London,RM13 8PS,2024/02/19 02:03:43+00,20220927140120
528388.000000119,195580.999999508,73648,0110/1040,A,528388,195581,,18552,,CHASE SIDE,S/B,,SOUTHGATE,"90M S OF BRAMLEY ROAD, 17.8M SOUTH OF VEHICLE ENTRANCE TO CHICKEN SHED THEATRE COMPANY, O/S CHICKEN SHED THEATRE COMPANY.",56096,UKPN London Hub,Transport for London,Transport for London,N14 4PE,2024/02/14 00:03:55+00,20210817042958
532617.000000124,183658.99999955,73649,0119/0204,A,532617,183659,,12795,,BARING STREET,W/B,ISLINGTON,LONDON,OPP BARING COURT (FLATS) E OF NEW NORTH ROAD,55561,UKPN London Hub,Transport for London,Transport for London,N1  3JE,2024/01/23 23:51:54+00,20210817042450
519001.000000042,175848.999999574,73650,0127/3755,A,519001,175849,,2947,,SANDYCOMBE ROAD,N/B,Richmond,,N OF GAINSBOROUGH ROAD,73661,UKPN London Hub,Transport for London,Transport for London,TW9 2DY,2024/01/26 01:07:26+00,20210817042620
546041.000000226,178743.999999282,73651,0111/2586,A,546041,178744,,10447,,BLITHDALE ROAD,E/B,,ABBEY WOOD,EAST OF CHURCH MANORWAY.,72805,UKPN London Hub,Transport for London,Transport for London,SE2 9HJ,2024/01/29 22:07:20+00,20210817042234
533560.000000197,185529.999999539,73652,0112/1141,A,533560,185530,,12549,,STOKE NEWINGTON ROAD,N/B,,HACKNEY,S OF PRINCESS MAY ROAD,47120,UKPN London Hub,Transport for London,Transport for London,N16 7XF,2024/02/01 03:43:00+00,20210817043032
531954.000000095,164930.999999487,73653,0108/0162,A,531954,164931,,3840,,DUPPAS HILL LANE,E/B,,Croydon,"O/S FLATS, E OF DUPPAS HILL TERRACE",48165,UKPN London Hub,Council,Transport for London,CR0 4BE,2023/12/18 03:39:00+00,20210817042209
545639.000000371,173103.999999291,73654,0104/7457,A,545639,173104,,11125,,HALFWAY STREET,W/B,,SIDCUP,O/S 117 E OF PT OPP WILLERSLEY AVENUE (DA15),58522,UKPN London Hub,Council,Transport for London,DA15 8BZ,2024/02/01 23:23:45+00,20210817042024
546143.000000124,166002.999999176,73655,0106/0039,A,546143,166003,,13516,,ORPINGTON HIGH STREET,S/B,,ORPINGTON,"O/S MCDONALDS RESTAURANT, N OF SPUR ROAD",57395,UKPN London Hub,Transport for London,Transport for London,BR6 0NN,2024/02/19 02:22:07+00,20210817042047
514394.999999999,185038.999999699,73656,0109/0110,A,514395,185039,,9219,,WHITTON AVENUE WEST,W/B,,Greenford,"O/S 5-6 CARLTON CLOSE (TERRACE OF  HOUSES), W OF OLDFIELDS CIRCUS, OPP. ""THE GREENWOOD HOTEL"" PH",51821,Southern Electric,Transport for London,Transport for London,UB5 4LD,2024/02/05 23:05:17+00,20210817042122
547665.0000001,185797.999999121,73657,0102/0172,A,547665,185798,,3583,,WOOD LANE,E/B,,DAGENHAM,"O/S 63, 23 METRES W OF BUSHGROVE ROAD",51565,UKPN London Hub,Transport for London,Transport for London,RM8 3ND,2024/01/28 06:16:03+00,20210817041951
529569.000000144,181335.999999509,73658,0133/0620,A,529569,181336,,16221,,OXFORD STREET,W/B,WEST END,WESTMINSTER,15M E OF DEAN STREET. O/S 73/79 BENETTON,55563,UKPN London Hub,Transport for London,Transport for London,W1D 3QG,2024/02/13 21:18:50+00,20210817043124
520283.999999542,191141.999999497,73659,0103/5286,A,520284,191142,,13474,,ORANGE HILL ROAD,S/B,,EDGWARE,"NORWICH WALK, 28 M N OF. 73 M S OF BRIAR WALK.",48403,UKPN London Hub,Transport for London,Transport for London,HA80QU,2024/02/15 12:53:35+00,20210817042044
526587.000000062,175710.999999535,73660,0132/0143,A,526587,175711,,5332,,YORK ROAD,W/B,BATTERSEA,LONDON,"O/S WILBERFORCE HOUSE (FLATS), OPP 235, W OF PLOUGH ROAD",54182,UKPN London Hub,Transport for London,Transport for London,SW11 3QW,2023/12/21 00:08:36+00,20210817042831
514260.000000053,190743.999999594,73661,0115/8175,A,514260,190744,,794,,LONG ELMES,E/B,,HARROW WEALD,"COURTENAY AVENUE, 88 M E OF. BOXTREE LANE, 99 M W OF.",47911,UKPN London Hub,Transport for London,Transport for London,HA3 6LL,2024/02/01 01:17:25+00,20210817042340
538475.000000181,181098.999999404,73662,0130/0405,A,538475,181099,,17206,,EAST INDIA DOCK ROAD,,,,,,,,,,,20220816145937
550289.000000294,191281.999999143,73663,0116/6280,A,550289,191282,,7331,,CHASE CROSS ROAD,W/B,COLLIER ROW,ROMFORD,"FELSTEAD ROAD, 3 M W OF & OPP.  64 M W OF LAWNS WAY.  O/S SIDE OF No.1 IRONS WAY.",72500,UKPN London Hub,Transport for London,Transport for London,RM5 3NU,2024/02/14 06:14:49+00,20210817042420
513101.000000107,173320.999999551,73664,0127/7911,A,513101,173321,,5002,,POWDER MILL LANE,E/B,Whitton,,"OPP 145,E OF A POINT OPP CHEYNE AVENUE",72117,Southern Electric,Transport for London,Transport for London,TW26EA,2024/01/15 20:58:18+00,20230911085551
531073.000000169,174926.999999528,73665,0122/1081,A,531073,174927,,8017,,EFFRA ROAD,S/B,,LAMBETH,"127M SOUTH OF MERVAN ROAD; OUTSIDE 49A",77342,UKPN London Hub,Transport for London,Transport for London,SW2 1BZ,2024/02/12 22:10:52+00,20210817043103
536061.000000103,185987.999999495,73666,0112/7233,A,536061,185988,,2723,,MANDEVILLE STREET,S/B,,HACKNEY,OS 82- 84 MANDEVILLE STREET,73591,UKPN London Hub,Transport for London,Transport for London,E50DG,2024/01/12 01:09:02+00,20210817042220
520644.000000169,192856.999999585,73667,0103/4780,A,520644,192857,,18939,,EDGWARE WAY (WATFORD BY-PASS),E/B,,EDGWARE,APEX CORNER E OF MOUNT GROVE,49919,UKPN London Hub,Transport for London,Transport for London,HA8 8TP,2024/02/14 12:44:16+00,20210817041941
521333.0000001,182426.999999556,73668,0109/5453,A,521333,182427,,10166,,VICTORIA ROAD,N/B,,Acton,"O/S 55 (TUDOR HOUSE), N OF PT OPP MIDLAND TERRACE",77259,UKPN London Hub,Transport for London,Transport for London,NW106ND,2024/01/25 03:32:41+00,20210817042221
540043.999999845,166179.999998959,73669,0106/0047,A,540044,166180,,18504,,STATION APPROACH,S/B,,HAYES,"O/S 7, S OF PICKHURST LANE",77929,UKPN London Hub,Transport for London,Transport for London,BR2 7EN,2024/01/22 23:27:52+00,20210817042104
